Datetime,P0001,P0002,P0003,P0004,P0005,P0006,P0007,P0008,P0009,P0010,P0011,P0012,P0013,P0014,P0015,P0016,P0017,P0018,P0019,P0020,P0021,P0022,P0023,P0024,P0025,P0026,P0027,P0028,P0029,P0030,P0031,P0032,P0033,P0034,P0035,P0036,P0037,P0038,P0039,P0040,P0041,P0042,P0043,P0044,P0045,P0046,P0047,P0048,P0049,P0050,P0051,P0052,P0053,P0054,P0055,P0056,P0057,P0058,P0059,P0060,P0061,P0062,P0063,P0064,P0065,P0066,P0067,P0068,P0069,P0070,P0071,P0072,P0073,P0074,P0075,P0076,P0077,P0078,P0079,P0080,P0081,P0082,P0083,P0084,P0085,P0086,P0087,P0088,P0089,P0090,P0091,P0092,P0093,P0094,P0095,P0096,P0097,P0098,P0099,P0100
2025-06-10 00:54:39,50.56,102.47,48.97,57.61,9513.57,9660.76,8885.58,1113.45,1041.16,1062.78,1047.01,1116.91,1175.36,1122.16,1138.92,1058.8,1078.26,509.83,537.71,571.9,521.33,538.14,491.81,495.79,568.37,457.92,518.61,18.08,20.11,35.58,31.44,20.51,234.28,250.83,322.32,273.63,325.52,107.52,105.87,102.46,102.44,97.32,1523.07,1532.31,1127.68,1180.08,1452.05,3619.2,4032.87,3833.62,1210.59,1341.51,568.75,521.88,455.65,483.73,473.61,400.56,540.88,439.1,4379.42,5194.19,1673.81,2192.27,2649.64,58.92,48.21,60.34,51.38,74.63,246.82,263.85,295.07,294.1,265.02,3.23,0.13,2.49,0.9,3.79,2.27,4.12,0.25,3.42,4.46,22.4,80.67,87.52,19.38,11.48,70.27,40.02,25.19,11.98,77.39,20.77,13.61,20.67,25.19,24.75
2025-06-10 00:54:40,52.09,46.39,71.15,80.21,8853.17,9261.07,7876.16,1068.86,1078.95,1141.08,1040.8,1140.41,1130.24,1219.0,1085.98,1213.97,1144.89,533.26,508.73,546.41,492.66,491.85,468.65,575.71,460.82,478.94,536.89,23.27,22.14,30.46,27.58,24.17,204.67,287.41,337.5,255.83,213.1,109.49,98.1,103.37,106.04,106.63,1271.15,1456.17,1196.19,1460.91,1579.86,3542.84,2512.71,3756.99,3761.44,3682.79,417.05,442.04,509.22,456.59,491.84,454.56,551.07,394.26,3160.91,4403.09,3155.67,4951.49,1685.59,51.36,49.0,70.42,60.71,71.59,233.08,212.41,282.02,203.2,276.94,0.74,3.51,0.4,2.8,3.25,2.59,3.42,1.1,2.41,2.8,20.3,12.95,56.51,75.36,81.48,63.18,83.16,41.59,74.47,43.4,19.49,13.08,28.23,11.79,20.97
2025-06-10 00:54:41,100.39,89.29,64.91,77.47,7954.46,9587.07,8931.59,1094.25,1065.05,1149.87,1114.35,1159.88,1066.9,1091.07,1117.64,1120.21,1125.91,595.09,534.37,467.58,578.91,573.38,510.11,562.69,495.65,512.11,518.94,19.55,29.75,36.35,37.18,26.22,328.33,299.78,247.56,311.97,314.9,99.46,100.82,108.87,99.69,103.47,1434.47,1392.29,1276.03,1345.01,1467.5,612.34,3207.21,3821.25,640.54,3437.23,514.69,544.13,382.58,462.43,458.73,553.16,419.31,412.96,4353.94,3120.33,4887.64,3723.17,3637.18,56.91,67.19,55.54,52.99,79.19,262.54,268.88,209.85,208.61,270.14,4.33,3.07,4.44,4.25,3.27,2.28,2.46,3.5,2.82,2.4,63.5,75.14,26.98,30.64,39.88,41.96,49.64,31.95,44.58,61.81,10.04,12.42,25.9,23.7,25.24
2025-06-10 00:54:42,101.0,49.57,94.59,81.19,9186.84,8204.93,8497.78,1059.99,1177.22,1190.9,1206.42,1157.19,1086.25,1076.43,1183.69,1074.35,1094.94,504.83,491.85,545.43,609.03,475.86,528.9,599.25,610.43,584.79,509.87,22.39,30.05,37.12,21.98,15.05,187.58,203.21,280.99,264.15,209.44,96.58,103.56,101.32,106.55,109.76,1184.98,1544.1,1458.59,1342.72,1379.7,4212.36,2768.02,1565.68,2613.99,3010.8,464.36,395.28,524.74,525.42,465.4,413.35,472.75,444.79,4814.97,5300.49,4048.3,1912.84,3794.19,51.27,52.28,57.04,45.81,70.01,263.84,265.55,227.11,293.55,266.13,1.95,2.73,4.89,1.4,4.16,4.46,2.81,0.38,0.17,1.28,53.73,32.42,21.94,87.91,72.42,59.73,81.35,71.53,75.64,53.19,6.52,5.38,17.04,22.9,10.72
2025-06-10 00:54:43,82.61,50.89,46.46,62.87,8734.02,9720.95,9507.28,1128.93,1111.67,1118.29,1127.59,1153.47,1115.99,1158.36,1177.73,1206.09,1156.95,548.99,475.47,537.21,520.62,601.3,586.38,479.37,488.93,493.4,534.48,35.15,17.46,39.01,21.66,35.48,346.89,349.1,371.85,317.82,263.68,101.41,104.85,101.87,96.81,108.8,1105.4,1175.59,1586.2,1240.24,1110.58,3237.99,2736.29,3606.86,630.67,694.58,557.72,381.09,568.54,533.67,470.42,542.65,429.28,552.13,4042.69,4004.95,1902.05,3336.26,3954.48,51.37,60.11,72.27,55.95,52.63,284.6,206.18,203.2,298.62,240.79,2.72,3.79,3.5,4.68,4.33,3.05,4.11,1.17,4.57,1.02,81.37,34.2,64.96,10.59,78.74,31.7,17.4,84.65,79.76,85.06,19.24,26.13,18.11,25.12,15.26
2025-06-10 00:54:44,55.18,76.38,60.85,51.99,8834.07,9192.34,8755.28,1050.65,1071.88,1136.24,1218.75,1105.88,1164.43,1184.33,1204.93,1194.92,1209.36,610.82,576.12,604.36,568.46,532.55,462.82,481.81,464.15,488.34,617.1,19.64,20.23,25.21,20.19,21.25,181.16,255.6,323.43,265.61,294.42,101.53,106.61,99.32,95.08,107.3,1440.77,1165.74,1368.55,1290.59,1175.29,753.67,596.99,4481.1,4097.11,1962.11,393.19,563.98,494.23,550.46,434.13,503.86,544.54,418.33,3770.75,5272.89,3619.87,1889.99,4984.11,62.42,62.62,48.38,64.78,67.67,270.3,239.64,299.95,246.96,231.25,2.73,4.84,2.14,2.71,4.28,1.17,3.72,0.65,4.65,0.88,85.51,93.92,52.52,35.44,38.46,30.83,74.09,98.96,60.91,65.0,18.07,18.29,17.57,8.18,17.93
2025-06-10 00:54:45,99.06,74.61,72.12,59.08,8908.78,7596.08,8692.31,1183.14,1203.68,1202.97,1190.07,1047.78,1120.54,1052.79,1127.08,1219.89,1156.14,616.98,465.34,581.09,477.87,532.13,551.81,501.27,522.13,590.93,619.91,26.75,24.13,15.46,19.02,24.5,217.99,268.83,329.36,355.37,334.89,97.25,109.62,106.54,109.18,102.2,1456.53,1305.03,1548.88,1367.96,1352.63,4434.35,2654.79,2071.62,714.63,3985.93,479.97,492.8,412.57,566.91,411.33,479.16,494.79,433.51,5305.13,4142.28,4540.58,1581.94,3652.62,65.0,62.21,65.34,57.63,45.49,246.88,226.03,287.99,283.18,222.04,1.01,1.92,1.81,4.18,2.93,0.31,4.29,3.26,0.57,1.68,11.11,55.95,36.38,44.59,89.5,17.14,19.42,30.33,93.95,94.74,12.37,19.79,8.87,19.55,15.46
2025-06-10 00:54:46,43.52,59.53,98.89,51.92,8724.37,9502.86,8634.51,1179.58,1039.5,1042.09,1076.13,1070.09,1213.21,1127.27,1204.28,1119.14,1064.4,474.45,547.25,491.34,571.41,568.95,585.07,607.63,526.65,604.79,616.66,24.51,27.38,28.04,19.95,32.72,358.95,198.49,229.69,234.96,278.04,96.04,101.91,106.47,101.63,104.93,1317.76,1463.23,1197.31,1392.12,1376.65,1311.03,3196.49,1445.21,2046.37,3153.43,524.19,467.63,463.07,553.56,388.38,432.87,418.38,473.23,1592.98,4985.8,4876.85,2804.71,3664.09,68.14,58.19,61.53,76.48,53.36,203.75,238.58,259.73,262.44,281.79,2.4,3.04,2.48,4.54,0.8,4.19,0.3,2.52,4.35,2.64,12.02,67.97,37.09,18.09,22.98,74.75,10.73,22.82,59.97,92.08,28.05,6.47,18.98,18.09,27.57
2025-06-10 00:54:47,43.51,47.75,62.43,52.17,7888.38,8619.94,7642.06,1082.49,1173.32,1215.25,1097.02,1175.43,1180.08,1066.04,1061.97,1082.44,1085.56,521.89,467.82,564.74,555.12,530.23,493.95,478.55,580.58,568.41,614.47,18.25,18.04,35.06,39.46,18.05,339.09,185.29,296.96,352.55,228.87,104.97,104.0,107.19,104.2,98.38,1135.42,1525.92,1325.26,1174.9,1302.13,991.46,2077.79,3044.97,3854.53,2047.15,472.44,556.96,387.67,387.52,503.67,526.57,507.41,496.52,4561.64,5202.87,5264.05,2966.62,1753.31,61.05,64.24,61.57,75.87,45.49,222.34,250.44,248.92,227.14,273.86,1.37,1.53,3.45,4.87,4.91,3.8,3.94,0.96,2.82,3.5,60.24,82.05,85.29,98.94,13.42,65.34,72.31,89.41,14.75,99.95,25.34,26.3,13.07,18.47,19.1
2025-06-10 00:54:48,92.49,60.8,80.52,76.43,7864.78,8762.67,8210.25,1107.13,1030.24,1197.12,1148.15,1096.84,1075.89,1039.78,1099.67,1212.2,1037.54,546.11,609.58,521.21,598.19,521.0,619.22,459.09,504.95,533.72,463.23,24.72,31.34,18.07,36.05,23.66,363.42,266.12,206.8,281.06,334.98,101.96,108.54,105.65,104.57,105.44,1248.63,1418.54,1168.39,1471.78,1430.81,4367.29,1765.17,845.0,2272.19,3942.52,526.55,392.35,397.99,398.72,538.18,380.83,399.35,490.28,1712.36,4467.83,4349.92,4964.4,3615.52,62.01,46.22,49.02,58.77,48.57,213.32,281.39,251.79,247.28,258.29,4.05,0.47,3.37,3.51,2.31,3.27,2.78,4.04,0.81,2.38,61.47,96.36,71.66,41.57,57.13,32.5,73.88,60.16,72.16,69.77,13.05,14.19,11.48,15.28,19.73
2025-06-10 00:54:49,87.96,51.23,81.05,78.57,8187.08,9599.15,9208.91,1183.25,1039.28,1173.38,1206.14,1123.65,1082.06,1176.81,1162.16,1052.57,1205.54,568.49,457.67,550.59,498.59,497.64,485.94,528.78,605.61,470.42,467.29,34.05,32.56,22.22,37.6,21.87,271.24,342.69,228.41,246.6,268.35,106.31,104.31,101.7,97.76,108.55,1283.05,1248.52,1523.09,1429.99,1187.56,2376.15,2877.55,509.31,4102.49,1078.65,554.92,449.83,473.13,496.35,440.66,402.01,543.76,470.32,4538.54,3807.29,5286.74,2374.41,2258.11,77.15,61.46,79.37,54.58,59.57,237.08,271.89,217.82,227.23,278.51,4.15,4.16,4.83,1.74,2.35,2.05,2.05,1.84,1.22,3.52,70.39,39.64,61.72,98.77,45.46,60.44,99.96,97.61,98.78,83.52,19.55,28.24,10.16,16.38,23.24
2025-06-10 00:54:50,54.36,101.35,50.97,76.39,9543.2,8345.52,7695.25,1182.44,1125.48,1042.25,1210.13,1103.98,1183.66,1218.18,1219.68,1041.3,1055.08,561.92,553.76,616.62,618.05,601.26,525.81,522.85,588.09,570.22,586.58,37.22,35.57,32.42,25.79,39.47,310.44,346.23,204.35,196.32,301.97,108.32,107.39,105.46,97.78,96.56,1222.3,1209.79,1370.14,1398.25,1258.81,3770.56,2037.93,4292.09,1672.2,565.55,510.96,415.54,398.37,449.72,560.17,471.2,385.57,458.96,2744.49,3725.92,5234.53,2538.6,5447.27,51.39,55.93,66.1,79.18,59.7,284.22,237.01,235.11,211.64,206.14,3.75,0.56,1.59,0.41,4.79,3.35,3.03,3.81,3.06,0.45,37.86,33.16,50.01,36.69,33.13,15.3,52.66,78.09,42.56,97.23,15.11,10.34,25.33,8.45,22.22
2025-06-10 00:54:51,87.91,56.49,95.18,76.3,8304.78,9044.98,8961.39,1043.44,1104.52,1163.83,1093.47,1132.4,1103.4,1064.55,1148.85,1208.88,1218.91,477.06,489.86,499.48,612.8,562.64,473.21,527.31,573.99,520.88,511.59,31.56,27.26,17.59,34.02,25.63,273.28,221.44,226.48,338.49,288.72,102.31,97.26,100.5,95.29,102.19,1154.56,1102.28,1177.33,1488.85,1393.67,1270.49,4237.05,848.36,2422.72,2927.56,425.26,563.63,435.95,438.41,404.03,516.22,387.57,541.41,4034.1,2273.36,2249.08,4403.48,2836.01,66.74,54.45,59.33,60.37,47.48,290.44,218.43,292.8,279.23,292.31,2.86,3.11,1.34,1.99,0.86,4.6,1.83,2.14,2.91,2.66,65.37,22.76,13.36,73.91,79.18,26.36,97.62,23.9,86.06,83.55,21.77,8.89,23.46,17.46,28.93
2025-06-10 00:54:52,103.82,107.51,88.65,49.1,8904.46,8325.89,7558.56,1156.37,1217.68,1171.07,1199.78,1062.61,1192.72,1212.8,1150.38,1189.05,1189.88,532.69,470.86,604.44,458.85,545.04,608.1,543.52,542.56,497.18,473.47,26.46,27.64,29.84,34.93,31.53,211.1,314.73,331.37,286.45,214.51,108.95,109.07,103.59,96.39,95.14,1110.97,1251.66,1308.66,1147.05,1177.22,1990.11,2325.53,4322.22,3488.78,2242.26,566.27,399.47,403.93,491.13,419.84,475.2,478.77,518.87,2655.4,4674.93,3202.62,3326.13,3664.01,64.91,58.43,55.23,58.72,74.12,215.88,277.48,228.52,250.75,233.21,0.24,0.5,0.9,2.49,0.47,0.61,2.14,0.27,2.69,4.7,56.64,60.11,75.62,44.83,56.07,97.53,45.16,30.31,92.39,23.0,10.8,20.75,21.62,29.5,18.23
2025-06-10 00:54:53,104.55,52.49,75.11,87.3,8874.6,7512.48,7518.93,1053.93,1210.68,1177.06,1051.48,1135.66,1082.85,1103.99,1138.01,1144.74,1188.97,617.77,601.98,544.05,505.38,452.5,588.92,538.07,458.0,505.27,539.56,36.74,39.62,39.15,38.13,21.5,338.4,296.7,328.55,347.8,186.98,105.91,95.41,100.1,104.79,109.97,1509.39,1543.1,1473.13,1442.07,1383.02,2222.55,907.75,3737.44,1021.02,4338.39,505.48,521.17,434.18,447.36,386.56,482.79,484.75,416.06,4473.26,3245.16,1855.83,2600.83,3753.62,54.15,63.26,49.41,61.69,46.47,281.61,218.4,286.47,222.53,291.62,2.58,2.42,4.05,4.3,1.68,0.86,4.84,1.47,0.77,2.78,49.13,13.6,79.1,88.11,56.2,53.43,92.29,19.1,55.51,22.2,20.34,9.5,22.53,20.69,29.45
2025-06-10 00:54:54,46.32,87.62,63.07,67.53,7926.83,7833.98,9331.66,1075.48,1176.68,1204.72,1173.0,1103.56,1084.74,1130.13,1152.93,1204.37,1163.53,479.02,580.84,500.27,573.08,570.83,605.71,567.61,527.71,596.67,588.54,32.31,21.57,19.09,38.79,22.77,321.14,219.3,352.77,333.02,221.82,96.96,102.97,98.04,99.47,109.57,1221.6,1424.51,1345.11,1414.23,1473.46,909.52,2746.52,2491.77,1799.88,3432.74,454.79,466.72,452.48,562.32,543.08,488.49,400.95,470.25,5343.21,3627.34,5249.91,5482.2,5054.52,61.84,55.8,74.86,56.87,46.0,251.2,288.97,277.06,244.56,218.34,0.19,2.78,0.2,0.8,0.72,1.45,1.1,1.36,0.38,2.6,14.17,62.18,83.54,61.72,60.85,21.13,65.29,83.88,68.57,41.29,27.02,13.81,25.06,10.6,20.78
2025-06-10 00:54:55,76.46,94.04,55.2,52.69,7803.57,8163.52,8178.25,1106.01,1210.53,1051.12,1179.12,1109.59,1153.86,1191.14,1114.63,1074.63,1208.58,520.58,573.49,478.42,508.5,508.57,578.01,536.92,566.11,533.21,477.1,38.51,37.73,29.41,28.54,39.71,358.06,240.6,337.71,278.21,242.08,95.09,98.24,107.41,97.78,106.31,1387.16,1135.65,1375.23,1425.53,1420.72,3214.86,1711.95,881.81,1691.45,3675.46,470.96,464.07,464.51,534.61,401.19,547.58,418.8,558.51,3382.42,3357.1,4288.74,3461.47,1764.05,77.12,58.34,65.0,46.1,73.0,230.32,219.9,223.68,274.67,257.4,2.79,1.96,4.17,3.71,3.37,2.3,4.79,3.1,4.86,4.17,38.23,65.93,54.34,23.08,71.54,70.41,94.71,44.78,64.24,52.14,6.51,5.02,20.97,14.59,17.81
2025-06-10 00:54:56,93.05,96.64,47.46,46.86,8785.54,9635.88,8037.69,1139.83,1035.96,1149.07,1171.98,1184.87,1193.65,1046.35,1120.19,1069.49,1195.46,547.94,480.46,612.31,470.99,555.83,492.18,510.78,584.85,473.07,511.71,17.38,29.88,32.58,18.23,38.79,245.36,359.39,361.93,363.38,372.0,107.73,104.53,104.95,108.9,108.81,1130.2,1572.9,1377.16,1503.18,1397.47,3138.31,3179.18,3739.36,3937.19,1537.83,455.66,559.91,488.71,421.35,486.59,469.45,538.97,534.27,4770.53,3817.84,4721.71,2496.13,2500.47,45.44,70.48,63.51,64.76,73.08,262.96,204.65,210.86,263.73,267.28,2.02,2.36,2.44,0.1,3.78,2.23,4.65,3.53,3.97,2.29,35.0,10.72,22.57,16.03,97.92,15.61,58.23,33.08,99.62,39.04,23.58,17.71,6.16,6.87,7.67
2025-06-10 00:54:57,105.05,85.43,50.26,52.73,8729.08,7816.62,8090.91,1142.97,1136.96,1046.93,1101.18,1180.62,1053.34,1078.72,1058.94,1179.84,1205.24,598.33,477.89,603.97,532.1,452.83,467.0,553.99,535.2,507.09,582.38,23.24,25.12,18.72,20.85,26.43,239.68,217.5,241.23,317.18,336.28,99.0,107.67,105.56,103.05,99.59,1436.69,1512.38,1402.46,1548.24,1531.88,1114.69,2030.67,1378.69,529.0,1995.1,480.96,390.44,524.88,463.57,437.61,453.29,425.88,515.4,2051.76,5263.36,4966.01,4909.87,4621.78,52.47,55.65,66.94,59.15,65.81,279.2,276.08,248.12,221.95,207.32,3.9,4.15,0.29,1.91,3.47,2.54,4.76,0.31,0.76,0.12,73.01,81.73,79.22,78.4,85.09,68.32,90.58,71.88,99.74,41.34,20.56,23.9,25.21,23.25,24.21
2025-06-10 00:54:58,53.7,103.0,103.53,105.39,8141.31,7778.64,9311.35,1217.18,1140.03,1203.8,1188.3,1116.26,1111.05,1104.66,1137.33,1214.12,1074.46,472.09,613.37,547.41,514.36,482.79,452.0,505.24,579.97,550.73,618.85,39.68,31.53,26.18,19.1,35.57,193.56,352.66,330.42,191.06,315.65,99.99,107.91,95.33,102.08,96.02,1459.75,1515.75,1370.27,1548.26,1197.02,4233.59,3960.21,2214.04,2555.43,3522.4,540.52,507.75,526.39,388.89,522.42,485.7,551.04,397.72,3840.35,1728.81,2224.47,3871.23,4992.2,49.17,62.46,47.62,75.18,79.44,208.97,249.31,276.57,221.12,245.69,0.38,0.24,0.2,4.76,3.38,1.13,4.18,4.86,2.05,2.89,15.75,24.65,34.46,75.93,17.28,98.09,86.92,33.89,78.08,10.14,20.6,16.79,27.2,11.45,13.96
2025-06-10 00:54:59,50.7,106.68,101.95,108.23,9189.94,9156.48,9507.16,1040.06,1089.68,1118.12,1152.98,1186.77,1075.65,1103.82,1200.03,1202.05,1155.91,507.35,507.75,450.47,564.47,504.7,476.84,542.24,602.89,513.09,572.38,27.93,15.91,38.15,27.97,24.33,252.59,313.48,361.6,324.48,298.18,99.77,109.73,104.59,100.55,107.71,1253.12,1281.29,1333.94,1410.96,1470.63,644.97,4456.64,651.82,1534.18,3279.08,431.8,463.52,437.64,482.22,399.35,530.56,519.38,436.89,2645.0,2419.54,4911.58,2949.06,5256.88,49.18,74.17,60.68,61.02,73.67,257.17,259.34,233.64,212.46,263.14,4.55,1.81,3.66,1.03,3.72,0.33,4.32,3.02,1.38,2.9,47.95,27.73,21.77,39.57,45.18,93.12,92.37,50.78,23.49,63.16,21.55,28.63,11.67,7.35,16.79
2025-06-10 00:55:00,85.61,94.13,69.27,108.95,9259.98,8259.59,9671.87,1071.24,1149.43,1151.49,1082.55,1088.68,1055.94,1121.81,1188.81,1053.99,1080.81,509.11,457.14,526.68,509.59,562.61,603.03,619.67,556.86,615.36,488.64,25.75,15.81,33.66,33.11,23.57,341.31,343.28,340.66,186.14,307.99,104.87,106.74,97.77,107.36,99.79,1482.33,1166.2,1494.07,1450.02,1464.36,4496.79,3380.09,3958.31,1165.08,957.57,534.27,499.52,488.73,401.22,401.97,514.33,472.14,487.9,2999.48,1586.32,4730.25,4849.2,2945.69,50.14,63.84,59.69,76.87,72.8,206.97,230.29,235.02,263.25,229.21,1.16,2.45,3.44,4.1,2.99,1.06,2.17,3.46,2.33,1.15,38.66,16.51,91.79,80.88,70.07,17.97,94.11,41.35,45.26,94.5,5.15,17.99,8.46,26.13,13.22
2025-06-10 00:55:01,70.88,92.89,102.04,85.02,8759.56,9505.24,8830.82,1183.16,1201.7,1118.99,1058.23,1166.75,1054.75,1122.16,1123.54,1131.62,1152.95,498.1,510.91,593.32,584.43,560.53,577.43,536.87,603.92,494.83,598.47,37.57,24.97,16.9,24.62,33.47,261.41,216.73,252.03,198.73,311.36,95.03,107.55,103.93,105.32,105.54,1422.31,1241.16,1488.87,1247.8,1584.65,2817.9,3743.06,3403.47,4338.42,1128.39,519.83,550.03,415.72,438.84,483.03,563.3,510.68,510.1,5057.08,4507.45,4122.4,2746.58,3678.33,55.72,75.0,71.32,49.35,63.46,263.57,286.3,223.04,232.91,251.21,1.96,1.96,2.02,4.59,1.34,2.61,4.19,1.56,4.65,4.19,22.52,19.62,10.39,74.38,90.05,37.55,11.92,37.2,74.16,45.46,14.76,12.7,13.94,13.78,28.01
2025-06-10 00:55:02,51.08,48.07,103.36,84.71,8646.31,7997.02,7880.35,1060.71,1080.34,1048.6,1163.06,1124.11,1197.71,1165.78,1085.28,1052.35,1037.49,605.39,489.35,564.19,608.4,588.73,469.23,605.06,516.1,450.59,513.21,19.05,30.29,26.79,38.99,21.58,366.54,188.29,290.78,232.26,354.76,95.47,106.58,99.99,108.36,109.74,1310.91,1373.28,1268.92,1458.51,1213.39,907.58,895.16,774.91,3546.92,2827.02,517.01,504.21,493.78,533.86,380.52,393.25,458.42,425.46,5134.23,2832.33,3732.42,4023.52,5256.05,49.3,64.13,73.68,53.26,64.76,269.61,259.95,297.37,231.22,204.46,4.9,1.53,1.88,0.32,4.28,4.48,1.95,3.05,3.14,1.68,88.55,54.96,50.17,77.04,74.01,26.62,22.87,95.43,95.66,67.49,18.01,29.05,21.73,16.53,18.15
2025-06-10 00:55:03,87.79,98.68,76.73,63.76,8499.25,9288.44,8742.17,1211.68,1203.25,1086.15,1186.29,1145.15,1208.19,1171.91,1098.66,1089.37,1061.48,564.43,560.49,533.09,546.31,560.63,612.78,565.34,573.19,592.91,464.83,39.95,28.88,24.09,35.56,38.38,252.25,205.61,377.91,231.53,192.71,108.55,95.05,109.57,104.24,104.58,1304.77,1340.28,1538.45,1305.51,1165.62,1019.59,3388.71,2337.56,4439.79,1063.91,455.87,534.73,415.28,471.95,419.04,488.31,558.1,487.93,3233.18,2326.3,3580.27,1583.17,3822.32,72.93,56.3,47.23,65.34,65.27,257.87,261.13,207.38,228.93,258.1,3.73,2.88,3.59,1.87,0.22,4.44,2.15,3.52,3.69,1.91,66.33,46.56,99.38,19.97,27.6,99.81,39.84,75.98,94.05,48.37,8.32,16.37,13.24,26.94,9.39
2025-06-10 00:55:04,42.29,40.33,81.63,49.24,9094.12,8968.57,8974.18,1189.46,1142.85,1144.03,1167.23,1130.53,1030.49,1161.97,1096.59,1100.4,1192.31,531.31,515.65,462.0,613.86,476.79,515.74,560.64,509.26,529.25,478.9,15.42,25.77,26.78,15.02,31.22,361.72,190.91,344.77,352.24,283.38,98.74,98.41,106.42,95.68,97.56,1332.53,1143.42,1238.31,1451.56,1442.9,916.89,4067.16,4099.5,3777.75,893.13,451.99,390.01,484.09,507.18,411.06,476.93,535.62,460.78,3938.5,3031.13,2117.97,1958.87,5283.14,59.12,63.87,54.99,79.85,70.98,247.88,222.47,274.24,296.04,267.36,3.53,1.23,4.08,0.55,3.46,2.29,2.27,4.28,1.01,2.21,65.5,36.19,66.1,92.48,31.53,72.63,63.02,14.66,22.66,65.92,18.5,16.63,20.83,5.44,13.71
2025-06-10 00:55:05,84.36,46.4,79.66,43.41,9228.7,9115.83,9371.8,1206.11,1135.91,1139.09,1143.63,1150.55,1198.25,1169.24,1191.86,1090.25,1214.28,527.42,481.08,530.59,452.05,534.41,462.16,613.82,457.83,593.27,584.24,26.23,30.7,33.58,19.1,33.16,201.21,293.88,232.45,329.11,284.12,97.58,109.7,106.83,101.17,103.79,1219.28,1170.67,1535.69,1124.42,1560.73,4428.63,3219.7,3213.2,2920.67,1102.95,456.11,553.03,410.03,512.29,492.4,492.79,462.79,481.47,4317.32,2418.47,1688.81,2758.41,1816.07,76.68,64.65,68.16,54.78,51.77,283.67,294.45,208.57,287.42,296.47,1.75,0.36,0.97,1.44,2.46,1.95,2.91,4.61,2.68,2.9,39.37,28.95,45.75,32.95,42.24,14.64,79.52,10.07,69.61,91.9,24.79,21.55,16.9,11.93,16.28
2025-06-10 00:55:06,91.36,66.0,91.26,78.21,9263.21,8521.49,9414.35,1206.45,1149.16,1052.18,1126.31,1155.94,1094.12,1190.76,1151.53,1168.93,1118.62,501.92,507.92,491.74,598.22,580.4,484.83,618.55,500.49,549.67,515.63,17.51,15.76,37.43,37.69,38.64,207.35,185.03,262.73,277.94,278.99,102.81,106.27,103.18,102.8,105.99,1537.03,1203.54,1471.62,1362.04,1387.72,3490.57,908.63,3621.28,1041.6,3163.63,411.71,542.72,414.46,434.03,434.21,405.19,504.23,386.17,4678.09,5185.06,1592.98,4899.1,3433.49,76.19,59.84,49.69,69.73,63.28,218.26,208.27,233.33,240.13,226.61,2.78,2.75,2.95,3.07,0.77,4.74,4.49,3.09,1.61,3.46,73.26,30.91,52.49,70.76,73.68,43.91,77.3,38.5,16.71,77.28,23.89,24.84,12.34,5.15,10.79
2025-06-10 00:55:07,75.38,60.76,49.15,108.58,7785.36,8307.47,8524.55,1180.54,1191.42,1093.64,1046.15,1148.12,1134.6,1042.87,1031.63,1080.21,1060.77,498.43,558.83,602.04,531.63,593.56,530.88,557.36,453.76,607.64,534.14,32.79,24.62,33.38,22.02,16.19,298.2,322.6,292.83,319.45,247.89,104.02,104.58,109.18,105.33,97.74,1334.81,1427.36,1358.59,1159.8,1432.94,4456.73,1700.58,4311.42,1913.95,3245.92,548.75,420.21,401.66,461.69,468.99,434.42,427.6,457.98,5380.85,3315.09,3114.04,1637.24,2368.67,56.36,66.29,71.02,54.22,76.23,265.39,280.89,283.7,200.6,299.26,3.58,1.16,1.81,2.55,4.57,0.25,1.43,2.27,1.94,3.54,27.76,25.95,37.75,61.99,53.76,83.67,23.57,72.82,15.07,68.89,23.76,18.23,19.42,25.28,14.64
2025-06-10 00:55:08,92.04,103.24,80.84,54.08,9507.05,8874.94,8772.04,1039.65,1093.08,1114.42,1119.02,1068.26,1109.89,1214.13,1195.75,1057.87,1129.34,574.28,476.72,613.1,539.24,465.61,588.88,470.45,566.81,469.33,452.72,24.93,23.53,25.96,26.06,28.11,277.29,258.43,319.73,298.72,290.64,97.46,106.53,96.7,98.18,95.32,1577.11,1239.13,1351.29,1198.8,1146.97,4227.4,2683.81,3400.46,1777.13,2044.36,567.49,524.76,396.97,558.34,486.27,428.7,524.25,529.41,3676.52,1941.98,4421.42,3591.56,4065.17,50.29,52.3,60.2,77.2,67.84,286.75,256.16,252.7,299.74,202.19,4.1,0.84,2.17,3.32,1.38,3.47,3.78,2.15,2.72,4.47,34.66,41.86,98.71,91.35,76.94,36.68,10.77,24.15,73.91,37.63,13.31,27.31,18.36,20.43,11.47
